,confirmed,deaths,timestamp,province_state,long,country_region,timestamp.date,lat,recovered
523,1,0,1582200000.0,,104.9167,Cambodia,2020-02-20,11.55,1
524,0,0,1582200000.0,,-23.0418,Cabo Verde,2020-02-20,16.5388,0
525,0,0,1582200000.0,,-1.5616,Burkina Faso,2020-02-20,12.2383,0
526,0,0,1582200000.0,,25.4858,Bulgaria,2020-02-20,42.7339,0
527,0,0,1582200000.0,,114.7277,Brunei,2020-02-20,4.5353,0
528,0,0,1582200000.0,,-51.9253,Brazil,2020-02-20,-14.235,0
529,0,0,1582200000.0,,17.6791,Bosnia and Herzegovina,2020-02-20,43.9159,0
530,0,0,1582200000.0,,-63.5887,Bolivia,2020-02-20,-16.2902,0
531,0,0,1582200000.0,,90.4336,Bhutan,2020-02-20,27.5142,0
532,0,0,1582200000.0,,2.3158,Benin,2020-02-20,9.3077,0
533,1,0,1582200000.0,,4.0,Belgium,2020-02-20,50.8333,1
534,0,0,1582200000.0,,27.9534,Belarus,2020-02-20,53.7098,0
535,0,0,1582200000.0,,-59.5432,Barbados,2020-02-20,13.1939,0
536,0,0,1582200000.0,,90.3563,Bangladesh,2020-02-20,23.685,0
537,0,0,1582200000.0,,50.55,Bahrain,2020-02-20,26.0275,0
538,0,0,1582200000.0,,-77.3963,Bahamas,2020-02-20,25.0343,
539,0,0,1582200000.0,,47.5769,Azerbaijan,2020-02-20,40.1431,0
540,0,0,1582200000.0,,14.5501,Austria,2020-02-20,47.5162,0
541,0,0,1582200000.0,Western Australia,115.8605,Australia,2020-02-20,-31.9505,0
542,4,0,1582200000.0,Victoria,144.9631,Australia,2020-02-20,-37.8136,4
543,0,0,1582200000.0,Tasmania,145.9707,Australia,2020-02-20,-41.4545,0
544,2,0,1582200000.0,South Australia,138.6007,Australia,2020-02-20,-34.9285,2
545,5,0,1582200000.0,Queensland,153.4,Australia,2020-02-20,-28.0167,0
546,0,0,1582200000.0,Northern Territory,130.8456,Australia,2020-02-20,-12.4634,0
547,4,0,1582200000.0,New South Wales,151.2093,Australia,2020-02-20,-33.8688,4
548,0,0,1582200000.0,Australian Capital Territory,149.0124,Australia,2020-02-20,-35.4735,0
549,0,0,1582200000.0,,45.0382,Armenia,2020-02-20,40.0691,0
550,0,0,1582200000.0,,-63.6167,Argentina,2020-02-20,-38.4161,0
551,0,0,1582200000.0,,-61.7964,Antigua and Barbuda,2020-02-20,17.0608,0
552,0,0,1582200000.0,,17.8739,Angola,2020-02-20,-11.2027,0
553,0,0,1582200000.0,,1.5218,Andorra,2020-02-20,42.5063,0
554,0,0,1582200000.0,,1.6596,Algeria,2020-02-20,28.0339,0
555,0,0,1582200000.0,,20.1683,Albania,2020-02-20,41.1533,0
556,0,0,1582200000.0,,65.0,Afghanistan,2020-02-20,33.0,0
557,0,0,1582113600.0,,-59.5432,Belize,2020-02-19,13.1939,
558,0,0,1582113600.0,,125.727539,Timor-Leste,2020-02-19,-8.874217,0
559,0,0,1582113600.0,,38.996815,Syria,2020-02-19,34.802075,0
560,0,0,1582113600.0,,35.529562,Mozambique,2020-02-19,-18.665695,0
561,0,0,1582113600.0,,-61.679,Grenada,2020-02-19,12.1165,0
562,0,0,1582113600.0,,-61.371,Dominica,2020-02-19,15.415,0
563,0,0,1582113600.0,Diamond Princess,0.0,Canada,2020-02-19,0.0,
564,0,0,1582113600.0,,30.0,Zimbabwe,2020-02-19,-20.0,0
565,0,0,1582113600.0,,28.2833,Zambia,2020-02-19,-15.4167,0
566,16,0,1582113600.0,,108.0,Vietnam,2020-02-19,16.0,7
567,0,0,1582113600.0,,-66.5897,Venezuela,2020-02-19,6.4238,0
568,0,0,1582113600.0,,64.5853,Uzbekistan,2020-02-19,41.3775,0
569,13,0,1582113600.0,,-95.7129,US,2020-02-19,37.0902,
570,0,0,1582113600.0,,-55.7658,Uruguay,2020-02-19,-32.5228,0
571,9,0,1582113600.0,,-3.436,United Kingdom,2020-02-19,55.3781,
572,0,0,1582113600.0,Montserrat,-62.1874,United Kingdom,2020-02-19,16.7425,0
573,0,0,1582113600.0,Isle of Man,-4.5481,United Kingdom,2020-02-19,54.2361,0
574,0,0,1582113600.0,Gibraltar,-5.3536,United Kingdom,2020-02-19,36.1408,0
575,0,0,1582113600.0,Channel Islands,-2.3644,United Kingdom,2020-02-19,49.3723,0
576,0,0,1582113600.0,Cayman Islands,-81.2546,United Kingdom,2020-02-19,19.3133,0
577,0,0,1582113600.0,Bermuda,-64.7505,United Kingdom,2020-02-19,32.3078,0
578,9,0,1582113600.0,,54.0,United Arab Emirates,2020-02-19,24.0,4
579,0,0,1582113600.0,,31.1656,Ukraine,2020-02-19,48.3794,0
580,0,0,1582113600.0,,32.0,Uganda,2020-02-19,1.0,0
581,0,0,1582113600.0,,35.2433,Turkey,2020-02-19,38.9637,0
582,0,0,1582113600.0,,9.0,Tunisia,2020-02-19,34.0,0
583,0,0,1582113600.0,,-61.2225,Trinidad and Tobago,2020-02-19,10.6918,0
584,0,0,1582113600.0,,0.8248,Togo,2020-02-19,8.6195,0
585,35,0,1582113600.0,,101.0,Thailand,2020-02-19,15.0,15
586,0,0,1582113600.0,,34.8888,Tanzania,2020-02-19,-6.369,0
587,23,1,1582113600.0,,121.0,Taiwan*,2020-02-19,23.7,2
588,0,0,1582113600.0,,8.2275,Switzerland,2020-02-19,46.8182,0
589,1,0,1582113600.0,,16.0,Sweden,2020-02-19,63.0,0
590,0,0,1582113600.0,,-56.0278,Suriname,2020-02-19,3.9193,0
591,0,0,1582113600.0,,30.2176,Sudan,2020-02-19,12.8628,0
592,1,0,1582113600.0,,81.0,Sri Lanka,2020-02-19,7.0,1
593,2,0,1582113600.0,,-4.0,Spain,2020-02-19,40.0,2
594,0,0,1582113600.0,,22.9375,South Africa,2020-02-19,-30.5595,0
595,0,0,1582113600.0,,46.1996,Somalia,2020-02-19,5.1521,0
596,0,0,1582113600.0,,14.9955,Slovenia,2020-02-19,46.1512,0
597,0,0,1582113600.0,,19.699,Slovakia,2020-02-19,48.669,0
598,84,0,1582113600.0,,103.8333,Singapore,2020-02-19,1.2833,34
599,0,0,1582113600.0,,55.492,Seychelles,2020-02-19,-4.6796,0
0,0,0,1582113600.0,,21.0059,Serbia,2020-02-19,44.0165,0
1,0,0,1582113600.0,,-14.4524,Senegal,2020-02-19,14.4974,0
2,0,0,1582113600.0,,45.0,Saudi Arabia,2020-02-19,24.0,0
3,0,0,1582113600.0,,12.4578,San Marino,2020-02-19,43.9424,0
4,0,0,1582113600.0,,-61.2872,Saint Vincent and the Grenadines,2020-02-19,12.9843,0
5,0,0,1582113600.0,,-60.9789,Saint Lucia,2020-02-19,13.9094,0
6,0,0,1582113600.0,,29.8739,Rwanda,2020-02-19,-1.9403,0
7,2,0,1582113600.0,,90.0,Russia,2020-02-19,60.0,2
8,0,0,1582113600.0,,24.9668,Romania,2020-02-19,45.9432,0
9,0,0,1582113600.0,,51.1839,Qatar,2020-02-19,25.3548,0
10,0,0,1582113600.0,,-8.2245,Portugal,2020-02-19,39.3999,0
11,0,0,1582113600.0,,19.1451,Poland,2020-02-19,51.9194,0
12,3,1,1582113600.0,,122.0,Philippines,2020-02-19,13.0,1
13,0,0,1582113600.0,,-75.0152,Peru,2020-02-19,-9.19,0
14,0,0,1582113600.0,,-58.4438,Paraguay,2020-02-19,-23.4425,0
15,0,0,1582113600.0,,143.9555,Papua New Guinea,2020-02-19,-6.315,0
16,0,0,1582113600.0,,-80.7821,Panama,2020-02-19,8.538,0
17,0,0,1582113600.0,,69.3451,Pakistan,2020-02-19,30.3753,0
18,0,0,1582113600.0,,57.0,Oman,2020-02-19,21.0,0
19,0,0,1582113600.0,,8.4689,Norway,2020-02-19,60.472,0
20,0,0,1582113600.0,,21.7453,North Macedonia,2020-02-19,41.6086,0
21,0,0,1582113600.0,,8.6753,Nigeria,2020-02-19,9.082,0
22,0,0,1582113600.0,,8.0817,Niger,2020-02-19,17.6078,0
23,0,0,1582113600.0,,-85.2072,Nicaragua,2020-02-19,12.8654,0
24,0,0,1582113600.0,,174.886,New Zealand,2020-02-19,-40.9006,0
25,0,0,1582113600.0,,5.2913,Netherlands,2020-02-19,52.1326,
26,0,0,1582113600.0,Sint Maarten,-63.0548,Netherlands,2020-02-19,18.0425,0
27,0,0,1582113600.0,Curacao,-68.99,Netherlands,2020-02-19,12.1696,0
28,0,0,1582113600.0,Aruba,-70.0358,Netherlands,2020-02-19,12.5186,0
29,1,0,1582113600.0,,84.25,Nepal,2020-02-19,28.1667,1
30,0,0,1582113600.0,,18.4904,Namibia,2020-02-19,-22.9576,0
31,0,0,1582113600.0,,-7.0926,Morocco,2020-02-19,31.7917,0
32,0,0,1582113600.0,,19.3,Montenegro,2020-02-19,42.5,0
33,0,0,1582113600.0,,103.8467,Mongolia,2020-02-19,46.8625,0
34,0,0,1582113600.0,,7.4167,Monaco,2020-02-19,43.7333,0
35,0,0,1582113600.0,,28.3699,Moldova,2020-02-19,47.4116,0
36,0,0,1582113600.0,,-102.5528,Mexico,2020-02-19,23.6345,0
37,0,0,1582113600.0,,57.5,Mauritius,2020-02-19,-20.2,0
38,0,0,1582113600.0,,10.9408,Mauritania,2020-02-19,21.0079,0
39,0,0,1582113600.0,,14.3754,Malta,2020-02-19,35.9375,0
40,0,0,1582113600.0,,73.2207,Maldives,2020-02-19,3.2028,0
41,22,0,1582113600.0,,112.5,Malaysia,2020-02-19,2.5,15
42,0,0,1582113600.0,,46.8691,Madagascar,2020-02-19,-18.7669,0
43,0,0,1582113600.0,,6.1296,Luxembourg,2020-02-19,49.8153,0
44,0,0,1582113600.0,,23.8813,Lithuania,2020-02-19,55.1694,0
45,0,0,1582113600.0,,9.55,Liechtenstein,2020-02-19,47.14,0
46,0,0,1582113600.0,,-9.4295,Liberia,2020-02-19,6.4281,0
47,0,0,1582113600.0,,35.8623,Lebanon,2020-02-19,33.8547,0
48,0,0,1582113600.0,,24.6032,Latvia,2020-02-19,56.8796,0
49,0,0,1582113600.0,,74.7661,Kyrgyzstan,2020-02-19,41.2044,0
50,0,0,1582113600.0,,47.75,Kuwait,2020-02-19,29.5,0
51,31,0,1582113600.0,,128.0,"Korea, South",2020-02-19,36.0,12
52,0,0,1582113600.0,,37.9062,Kenya,2020-02-19,-0.0236,0
53,0,0,1582113600.0,,66.9237,Kazakhstan,2020-02-19,48.0196,0
54,0,0,1582113600.0,,36.51,Jordan,2020-02-19,31.24,0
55,84,1,1582113600.0,,138.0,Japan,2020-02-19,36.0,18
56,0,0,1582113600.0,,-77.2975,Jamaica,2020-02-19,18.1096,0
57,3,0,1582113600.0,,12.0,Italy,2020-02-19,43.0,0
58,0,0,1582113600.0,,35.0,Israel,2020-02-19,31.0,0
59,0,0,1582113600.0,,-7.6921,Ireland,2020-02-19,53.1424,0
60,0,0,1582113600.0,,44.0,Iraq,2020-02-19,33.0,0
61,2,2,1582113600.0,,53.0,Iran,2020-02-19,32.0,0
62,0,0,1582113600.0,,113.9213,Indonesia,2020-02-19,-0.7893,0
63,3,0,1582113600.0,,78.0,India,2020-02-19,21.0,3
64,0,0,1582113600.0,,-19.0208,Iceland,2020-02-19,64.9631,0
65,0,0,1582113600.0,,19.5033,Hungary,2020-02-19,47.1625,0
66,0,0,1582113600.0,,-86.2419,Honduras,2020-02-19,15.2,0
67,0,0,1582113600.0,,12.4534,Holy See,2020-02-19,41.9029,0
68,0,0,1582113600.0,,-72.2852,Haiti,2020-02-19,18.9712,0
69,0,0,1582113600.0,,-58.75,Guyana,2020-02-19,5.0,0
70,0,0,1582113600.0,,-9.6966,Guinea,2020-02-19,9.9456,0
71,0,0,1582113600.0,,-90.2308,Guatemala,2020-02-19,15.7835,0
72,0,0,1582113600.0,,21.8243,Greece,2020-02-19,39.0742,0
73,0,0,1582113600.0,,-1.0232,Ghana,2020-02-19,7.9465,0
74,16,0,1582113600.0,,9.0,Germany,2020-02-19,51.0,12
75,0,0,1582113600.0,,43.3569,Georgia,2020-02-19,42.3154,0
76,0,0,1582113600.0,,-15.3101,Gambia,2020-02-19,13.4432,
77,0,0,1582113600.0,,11.6094,Gabon,2020-02-19,-0.8037,0
78,12,1,1582113600.0,,2.2137,France,2020-02-19,46.2276,
79,0,0,1582113600.0,Martinique,-61.0242,France,2020-02-19,14.6415,
80,0,0,1582113600.0,St Martin,-63.0501,France,2020-02-19,18.0708,0
81,0,0,1582113600.0,Saint Barthelemy,-62.8333,France,2020-02-19,17.9,0
82,0,0,1582113600.0,Reunion,55.2471,France,2020-02-19,-21.1351,0
83,0,0,1582113600.0,New Caledonia,165.618,France,2020-02-19,-20.9043,0
84,0,0,1582113600.0,Mayotte,45.1662,France,2020-02-19,-12.8275,0
85,0,0,1582113600.0,Guadeloupe,-61.5833,France,2020-02-19,16.25,0
86,0,0,1582113600.0,French Polynesia,149.4068,France,2020-02-19,-17.6797,0
87,0,0,1582113600.0,French Guiana,-53.1258,France,2020-02-19,3.9339,0
88,1,0,1582113600.0,,26.0,Finland,2020-02-19,64.0,1
89,0,0,1582113600.0,,178.065,Fiji,2020-02-19,-17.7134,0
90,0,0,1582113600.0,,40.4897,Ethiopia,2020-02-19,9.145,0
91,0,0,1582113600.0,,31.4659,Eswatini,2020-02-19,-26.5225,0
92,0,0,1582113600.0,,25.0136,Estonia,2020-02-19,58.5953,0
93,0,0,1582113600.0,,39.7823,Eritrea,2020-02-19,15.1794,0
94,0,0,1582113600.0,,10.0,Equatorial Guinea,2020-02-19,1.5,0
95,0,0,1582113600.0,,-88.8965,El Salvador,2020-02-19,13.7942,0
96,1,0,1582113600.0,,30.0,Egypt,2020-02-19,26.0,0
97,0,0,1582113600.0,,-78.1834,Ecuador,2020-02-19,-1.8312,0
98,0,0,1582113600.0,,-70.1627,Dominican Republic,2020-02-19,18.7357,0
99,0,0,1582113600.0,,42.5903,Djibouti,2020-02-19,11.8251,0
100,0,0,1582113600.0,,9.5018,Denmark,2020-02-19,56.2639,
101,0,0,1582113600.0,Greenland,-42.6043,Denmark,2020-02-19,71.7069,0
102,0,0,1582113600.0,Faroe Islands,-6.9118,Denmark,2020-02-19,61.8926,0
103,0,0,1582113600.0,,15.473,Czechia,2020-02-19,49.8175,0
104,0,0,1582113600.0,,33.4299,Cyprus,2020-02-19,35.1264,0
105,0,0,1582113600.0,,-80.0,Cuba,2020-02-19,22.0,0
106,621,0,1582113600.0,Diamond Princess,0.0,Cruise Ship,2020-02-19,0.0,1
107,0,0,1582113600.0,,15.2,Croatia,2020-02-19,45.1,0
108,0,0,1582113600.0,,-5.5471,Cote d'Ivoire,2020-02-19,7.54,0
109,0,0,1582113600.0,,-83.7534,Costa Rica,2020-02-19,9.7489,0
110,0,0,1582113600.0,,21.7587,Congo (Kinshasa),2020-02-19,-4.0383,0
111,0,0,1582113600.0,,21.7587,Congo (Brazzaville),2020-02-19,-4.0383,0
112,0,0,1582113600.0,,-74.2973,Colombia,2020-02-19,4.5709,0
113,1174,0,1582113600.0,Zhejiang,120.0934,China,2020-02-19,29.1832,604
114,172,1,1582113600.0,Yunnan,101.487,China,2020-02-19,24.974,60
115,76,1,1582113600.0,Xinjiang,85.2401,China,2020-02-19,41.1129,20
116,1,0,1582113600.0,Tibet,88.0924,China,2020-02-19,31.6927,1
117,130,3,1582113600.0,Tianjin,117.323,China,2020-02-19,39.3054,54
118,514,3,1582113600.0,Sichuan,102.7103,China,2020-02-19,30.6171,188
119,131,0,1582113600.0,Shanxi,112.2922,China,2020-02-19,37.5777,68
120,333,2,1582113600.0,Shanghai,121.4491,China,2020-02-19,31.202,186
121,544,3,1582113600.0,Shandong,118.1498,China,2020-02-19,36.3427,231
122,242,0,1582113600.0,Shaanxi,108.8701,China,2020-02-19,35.1917,102
123,18,0,1582113600.0,Qinghai,95.9956,China,2020-02-19,35.7452,16
124,71,0,1582113600.0,Ningxia,106.1655,China,2020-02-19,37.2692,42
125,10,0,1582113600.0,Macau,113.55,China,2020-02-19,22.1667,5
126,121,1,1582113600.0,Liaoning,122.6085,China,2020-02-19,41.2956,55
127,90,1,1582113600.0,Jilin,126.1923,China,2020-02-19,43.6661,37
128,934,1,1582113600.0,Jiangxi,115.7221,China,2020-02-19,27.614,362
129,631,0,1582113600.0,Jiangsu,119.455,China,2020-02-19,32.9711,318
130,75,0,1582113600.0,Inner Mongolia,113.9448,China,2020-02-19,44.0935,10
131,1008,4,1582113600.0,Hunan,111.7088,China,2020-02-19,27.6104,561
132,62031,2029,1582113600.0,Hubei,112.2707,China,2020-02-19,30.9756,10337
133,63,2,1582113600.0,Hong Kong,114.2,China,2020-02-19,22.3,5
134,1262,19,1582113600.0,Henan,113.614,China,2020-02-19,33.882,573
135,470,12,1582113600.0,Heilongjiang,127.7615,China,2020-02-19,47.862,120
136,306,4,1582113600.0,Hebei,116.1306,China,2020-02-19,39.549,152
137,168,4,1582113600.0,Hainan,109.7453,China,2020-02-19,19.1959,84
138,146,2,1582113600.0,Guizhou,106.8748,China,2020-02-19,26.8154,70
139,244,2,1582113600.0,Guangxi,108.7881,China,2020-02-19,23.8298,86
140,1331,5,1582113600.0,Guangdong,113.4244,China,2020-02-19,23.3417,606
141,91,2,1582113600.0,Gansu,101.0583,China,2020-02-19,37.8099,65
142,293,0,1582113600.0,Fujian,117.9874,China,2020-02-19,26.0789,112
143,560,5,1582113600.0,Chongqing,107.874,China,2020-02-19,30.0572,274
144,393,4,1582113600.0,Beijing,116.4142,China,2020-02-19,40.1824,145
145,986,6,1582113600.0,Anhui,117.2264,China,2020-02-19,31.8257,413
146,0,0,1582113600.0,,-71.543,Chile,2020-02-19,-35.6751,0
147,0,0,1582113600.0,,18.7322,Chad,2020-02-19,15.4542,0
148,0,0,1582113600.0,,20.9394,Central African Republic,2020-02-19,6.6111,0
149,0,0,1582113600.0,Saskatchewan,-106.4509,Canada,2020-02-19,52.9399,0
150,0,0,1582113600.0,Quebec,-73.5491,Canada,2020-02-19,52.9399,0
151,0,0,1582113600.0,Prince Edward Island,-63.4168,Canada,2020-02-19,46.5107,0
152,3,0,1582113600.0,Ontario,-85.3232,Canada,2020-02-19,51.2538,1
153,0,0,1582113600.0,Nova Scotia,-63.7443,Canada,2020-02-19,44.682,0
154,0,0,1582113600.0,Newfoundland and Labrador,-57.6604,Canada,2020-02-19,53.1355,0
155,0,0,1582113600.0,New Brunswick,-66.4619,Canada,2020-02-19,46.5653,0
156,0,0,1582113600.0,Manitoba,-98.8139,Canada,2020-02-19,53.7609,0
157,0,0,1582113600.0,Grand Princess,-122.6655,Canada,2020-02-19,37.6489,0
158,5,0,1582113600.0,British Columbia,-123.1207,Canada,2020-02-19,49.2827,0
159,0,0,1582113600.0,Alberta,-116.5765,Canada,2020-02-19,53.9333,0
160,0,0,1582113600.0,,11.5021,Cameroon,2020-02-19,3.848,0
161,1,0,1582113600.0,,104.9167,Cambodia,2020-02-19,11.55,1
162,0,0,1582113600.0,,-23.0418,Cabo Verde,2020-02-19,16.5388,0
163,0,0,1582113600.0,,-1.5616,Burkina Faso,2020-02-19,12.2383,0
164,0,0,1582113600.0,,25.4858,Bulgaria,2020-02-19,42.7339,0
165,0,0,1582113600.0,,114.7277,Brunei,2020-02-19,4.5353,0
166,0,0,1582113600.0,,-51.9253,Brazil,2020-02-19,-14.235,0
167,0,0,1582113600.0,,17.6791,Bosnia and Herzegovina,2020-02-19,43.9159,0
168,0,0,1582113600.0,,-63.5887,Bolivia,2020-02-19,-16.2902,0
169,0,0,1582113600.0,,90.4336,Bhutan,2020-02-19,27.5142,0
170,0,0,1582113600.0,,2.3158,Benin,2020-02-19,9.3077,0
171,1,0,1582113600.0,,4.0,Belgium,2020-02-19,50.8333,1
172,0,0,1582113600.0,,27.9534,Belarus,2020-02-19,53.7098,0
173,0,0,1582113600.0,,-59.5432,Barbados,2020-02-19,13.1939,0
174,0,0,1582113600.0,,90.3563,Bangladesh,2020-02-19,23.685,0
175,0,0,1582113600.0,,50.55,Bahrain,2020-02-19,26.0275,0
176,0,0,1582113600.0,,-77.3963,Bahamas,2020-02-19,25.0343,
177,0,0,1582113600.0,,47.5769,Azerbaijan,2020-02-19,40.1431,0
178,0,0,1582113600.0,,14.5501,Austria,2020-02-19,47.5162,0
179,0,0,1582113600.0,Western Australia,115.8605,Australia,2020-02-19,-31.9505,0
180,4,0,1582113600.0,Victoria,144.9631,Australia,2020-02-19,-37.8136,4
181,0,0,1582113600.0,Tasmania,145.9707,Australia,2020-02-19,-41.4545,0
182,2,0,1582113600.0,South Australia,138.6007,Australia,2020-02-19,-34.9285,2
183,5,0,1582113600.0,Queensland,153.4,Australia,2020-02-19,-28.0167,0
184,0,0,1582113600.0,Northern Territory,130.8456,Australia,2020-02-19,-12.4634,0
185,4,0,1582113600.0,New South Wales,151.2093,Australia,2020-02-19,-33.8688,4
186,0,0,1582113600.0,Australian Capital Territory,149.0124,Australia,2020-02-19,-35.4735,0
187,0,0,1582113600.0,,45.0382,Armenia,2020-02-19,40.0691,0
188,0,0,1582113600.0,,-63.6167,Argentina,2020-02-19,-38.4161,0
189,0,0,1582113600.0,,-61.7964,Antigua and Barbuda,2020-02-19,17.0608,0
190,0,0,1582113600.0,,17.8739,Angola,2020-02-19,-11.2027,0
191,0,0,1582113600.0,,1.5218,Andorra,2020-02-19,42.5063,0
192,0,0,1582113600.0,,1.6596,Algeria,2020-02-19,28.0339,0
193,0,0,1582113600.0,,20.1683,Albania,2020-02-19,41.1533,0
194,0,0,1582113600.0,,65.0,Afghanistan,2020-02-19,33.0,0
195,0,0,1582027200.0,,-59.5432,Belize,2020-02-18,13.1939,
196,0,0,1582027200.0,,125.727539,Timor-Leste,2020-02-18,-8.874217,0
197,0,0,1582027200.0,,38.996815,Syria,2020-02-18,34.802075,0
198,0,0,1582027200.0,,35.529562,Mozambique,2020-02-18,-18.665695,0
199,0,0,1582027200.0,,-61.679,Grenada,2020-02-18,12.1165,0
200,0,0,1582027200.0,,-61.371,Dominica,2020-02-18,15.415,0
201,0,0,1582027200.0,Diamond Princess,0.0,Canada,2020-02-18,0.0,
202,0,0,1582027200.0,,30.0,Zimbabwe,2020-02-18,-20.0,0
203,0,0,1582027200.0,,28.2833,Zambia,2020-02-18,-15.4167,0
204,16,0,1582027200.0,,108.0,Vietnam,2020-02-18,16.0,7
205,0,0,1582027200.0,,-66.5897,Venezuela,2020-02-18,6.4238,0
206,0,0,1582027200.0,,64.5853,Uzbekistan,2020-02-18,41.3775,0
207,13,0,1582027200.0,,-95.7129,US,2020-02-18,37.0902,
208,0,0,1582027200.0,,-55.7658,Uruguay,2020-02-18,-32.5228,0
209,9,0,1582027200.0,,-3.436,United Kingdom,2020-02-18,55.3781,
210,0,0,1582027200.0,Montserrat,-62.1874,United Kingdom,2020-02-18,16.7425,0
211,0,0,1582027200.0,Isle of Man,-4.5481,United Kingdom,2020-02-18,54.2361,0
212,0,0,1582027200.0,Gibraltar,-5.3536,United Kingdom,2020-02-18,36.1408,0
213,0,0,1582027200.0,Channel Islands,-2.3644,United Kingdom,2020-02-18,49.3723,0
214,0,0,1582027200.0,Cayman Islands,-81.2546,United Kingdom,2020-02-18,19.3133,0
215,0,0,1582027200.0,Bermuda,-64.7505,United Kingdom,2020-02-18,32.3078,0
216,9,0,1582027200.0,,54.0,United Arab Emirates,2020-02-18,24.0,4
217,0,0,1582027200.0,,31.1656,Ukraine,2020-02-18,48.3794,0
218,0,0,1582027200.0,,32.0,Uganda,2020-02-18,1.0,0
219,0,0,1582027200.0,,35.2433,Turkey,2020-02-18,38.9637,0
220,0,0,1582027200.0,,9.0,Tunisia,2020-02-18,34.0,0
221,0,0,1582027200.0,,-61.2225,Trinidad and Tobago,2020-02-18,10.6918,0
222,0,0,1582027200.0,,0.8248,Togo,2020-02-18,8.6195,0
223,35,0,1582027200.0,,101.0,Thailand,2020-02-18,15.0,15
224,0,0,1582027200.0,,34.8888,Tanzania,2020-02-18,-6.369,0
225,22,1,1582027200.0,,121.0,Taiwan*,2020-02-18,23.7,2
226,0,0,1582027200.0,,8.2275,Switzerland,2020-02-18,46.8182,0
227,1,0,1582027200.0,,16.0,Sweden,2020-02-18,63.0,0
228,0,0,1582027200.0,,-56.0278,Suriname,2020-02-18,3.9193,0
229,0,0,1582027200.0,,30.2176,Sudan,2020-02-18,12.8628,0
230,1,0,1582027200.0,,81.0,Sri Lanka,2020-02-18,7.0,1
231,2,0,1582027200.0,,-4.0,Spain,2020-02-18,40.0,2
232,0,0,1582027200.0,,22.9375,South Africa,2020-02-18,-30.5595,0
233,0,0,1582027200.0,,46.1996,Somalia,2020-02-18,5.1521,0
234,0,0,1582027200.0,,14.9955,Slovenia,2020-02-18,46.1512,0
235,0,0,1582027200.0,,19.699,Slovakia,2020-02-18,48.669,0
236,81,0,1582027200.0,,103.8333,Singapore,2020-02-18,1.2833,29
237,0,0,1582027200.0,,55.492,Seychelles,2020-02-18,-4.6796,0
238,0,0,1582027200.0,,21.0059,Serbia,2020-02-18,44.0165,0
239,0,0,1582027200.0,,-14.4524,Senegal,2020-02-18,14.4974,0
240,0,0,1582027200.0,,45.0,Saudi Arabia,2020-02-18,24.0,0
241,0,0,1582027200.0,,12.4578,San Marino,2020-02-18,43.9424,0
242,0,0,1582027200.0,,-61.2872,Saint Vincent and the Grenadines,2020-02-18,12.9843,0
243,0,0,1582027200.0,,-60.9789,Saint Lucia,2020-02-18,13.9094,0
244,0,0,1582027200.0,,29.8739,Rwanda,2020-02-18,-1.9403,0
245,2,0,1582027200.0,,90.0,Russia,2020-02-18,60.0,2
246,0,0,1582027200.0,,24.9668,Romania,2020-02-18,45.9432,0
247,0,0,1582027200.0,,51.1839,Qatar,2020-02-18,25.3548,0
248,0,0,1582027200.0,,-8.2245,Portugal,2020-02-18,39.3999,0
249,0,0,1582027200.0,,19.1451,Poland,2020-02-18,51.9194,0
250,3,1,1582027200.0,,122.0,Philippines,2020-02-18,13.0,1
251,0,0,1582027200.0,,-75.0152,Peru,2020-02-18,-9.19,0
252,0,0,1582027200.0,,-58.4438,Paraguay,2020-02-18,-23.4425,0
253,0,0,1582027200.0,,143.9555,Papua New Guinea,2020-02-18,-6.315,0
254,0,0,1582027200.0,,-80.7821,Panama,2020-02-18,8.538,0
255,0,0,1582027200.0,,69.3451,Pakistan,2020-02-18,30.3753,0
256,0,0,1582027200.0,,57.0,Oman,2020-02-18,21.0,0
257,0,0,1582027200.0,,8.4689,Norway,2020-02-18,60.472,0
258,0,0,1582027200.0,,21.7453,North Macedonia,2020-02-18,41.6086,0
259,0,0,1582027200.0,,8.6753,Nigeria,2020-02-18,9.082,0
260,0,0,1582027200.0,,8.0817,Niger,2020-02-18,17.6078,0
261,0,0,1582027200.0,,-85.2072,Nicaragua,2020-02-18,12.8654,0
262,0,0,1582027200.0,,174.886,New Zealand,2020-02-18,-40.9006,0
263,0,0,1582027200.0,,5.2913,Netherlands,2020-02-18,52.1326,
264,0,0,1582027200.0,Sint Maarten,-63.0548,Netherlands,2020-02-18,18.0425,0
265,0,0,1582027200.0,Curacao,-68.99,Netherlands,2020-02-18,12.1696,0
266,0,0,1582027200.0,Aruba,-70.0358,Netherlands,2020-02-18,12.5186,0
267,1,0,1582027200.0,,84.25,Nepal,2020-02-18,28.1667,1
268,0,0,1582027200.0,,18.4904,Namibia,2020-02-18,-22.9576,0
269,0,0,1582027200.0,,-7.0926,Morocco,2020-02-18,31.7917,0
270,0,0,1582027200.0,,19.3,Montenegro,2020-02-18,42.5,0
271,0,0,1582027200.0,,103.8467,Mongolia,2020-02-18,46.8625,0
272,0,0,1582027200.0,,7.4167,Monaco,2020-02-18,43.7333,0
273,0,0,1582027200.0,,28.3699,Moldova,2020-02-18,47.4116,0
274,0,0,1582027200.0,,-102.5528,Mexico,2020-02-18,23.6345,0
